barrier_sequence,sequence_length,barrier_changes,reward_path_lengths,choice_points
"[frozenset({np.int64(32), np.int64(34), np.int64(37), np.int64(40), np.int64(10), np.int64(14), np.int64(15), np.int64(20), np.int64(25)}), frozenset({32, 34, 37, 40, 10, 14, 15, 25, 29}), frozenset({32, 34, 37, 40, 10, 14, 15, 25, 31}), frozenset({34, 37, 40, 10, 42, 14, 15, 25, 31}), frozenset({34, 37, 40, 10, 42, 14, 15, 20, 25}), frozenset({34, 37, 40, 10, 42, 14, 15, 21, 25})]",6,"[[np.int64(20), 29], [29, 31], [32, 42], [31, 20], [20, 21]]","[[19, 23, 17], [19, 15, 21], [19, 15, 17], [17, 15, 19], [17, 23, 19], [21, 15, 19]]","[{36}, {16}, {24}, {16}, {26}, {24}]"
"[frozenset({np.int64(37), np.int64(7), np.int64(40), np.int64(14), np.int64(46), np.int64(15), np.int64(20), np.int64(25), np.int64(28)}), frozenset({37, 7, 40, 14, 15, 20, 25, 27, 28}), frozenset({37, 7, 40, 14, 20, 25, 27, 28, 30}), frozenset({37, 7, 40, 14, 20, 25, 27, 28, 31}), frozenset({37, 7, 40, 42, 14, 20, 25, 28, 31}), frozenset({37, 7, 40, 42, 14, 20, 21, 25, 28})]",6,"[[np.int64(46), 27], [15, 30], [30, 31], [27, 42], [31, 21]]","[[15, 19, 17], [17, 19, 15], [17, 17, 23], [21, 17, 15], [15, 17, 21], [23, 17, 17]]","[{26}, {36}, {13}, {29}, {13}, {29}]"
"[frozenset({np.int64(37), np.int64(8), np.int64(41), np.int64(10), np.int64(15), np.int64(18), np.int64(25), np.int64(29), np.int64(30)}), frozenset({37, 7, 41, 10, 15, 18, 25, 29, 30}), frozenset({37, 7, 41, 10, 15, 18, 24, 25, 29}), frozenset({37, 7, 41, 10, 15, 18, 21, 24, 29}), frozenset({35, 37, 7, 41, 10, 15, 18, 21, 29})]",5,"[[np.int64(8), 7], [30, 24], [25, 21], [24, 35]]","[[17, 15, 19], [15, 17, 19], [15, 19, 17], [21, 19, 17], [21, 17, 19]]","[{16}, {17}, {26}, {30}, {20}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(37), np.int64(40), np.int64(10), np.int64(14), np.int64(15), np.int64(25), np.int64(29)}), frozenset({32, 34, 37, 40, 10, 14, 15, 20, 25}), frozenset({32, 34, 37, 40, 10, 14, 15, 25, 31}), frozenset({34, 37, 40, 10, 42, 14, 15, 25, 31}), frozenset({34, 37, 40, 10, 42, 14, 15, 20, 25}), frozenset({34, 37, 40, 10, 42, 14, 15, 21, 25})]",6,"[[np.int64(29), 20], [20, 31], [32, 42], [31, 20], [20, 21]]","[[19, 15, 21], [19, 23, 17], [19, 15, 17], [17, 15, 19], [17, 23, 19], [21, 15, 19]]","[{16}, {36}, {24}, {16}, {26}, {24}]"
"[frozenset({np.int64(37), np.int64(7), np.int64(40), np.int64(15), np.int64(18), np.int64(20), np.int64(25), np.int64(27), np.int64(28)}), frozenset({37, 7, 40, 46, 15, 18, 20, 25, 28}), frozenset({37, 7, 40, 46, 18, 20, 21, 25, 28}), frozenset({37, 7, 40, 10, 18, 20, 21, 25, 28}), frozenset({36, 37, 7, 40, 10, 18, 20, 25, 28})]",5,"[[np.int64(27), 46], [15, 21], [46, 10], [21, 36]]","[[17, 19, 15], [15, 19, 17], [23, 17, 17], [23, 19, 15], [15, 19, 21]]","[{36}, {26}, {29}, {29}, {17}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(9), np.int64(10), np.int64(45), np.int64(19), np.int64(20), np.int64(22), np.int64(25)}), frozenset({34, 37, 9, 10, 45, 19, 22, 25, 31}), frozenset({34, 37, 9, 10, 45, 19, 22, 25, 30}), frozenset({34, 37, 10, 11, 45, 19, 22, 25, 30}), frozenset({34, 37, 10, 11, 45, 19, 21, 22, 25}), frozenset({34, 37, 10, 11, 45, 19, 20, 22, 25})]",6,"[[np.int64(20), 31], [31, 30], [9, 11], [30, 21], [21, 20]]","[[17, 19, 15], [21, 19, 15], [17, 19, 23], [19, 17, 23], [19, 17, 15], [19, 21, 15]]","[{36}, {35}, {17}, {16}, {35}, {36}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(9), np.int64(10), np.int64(41), np.int64(15), np.int64(18), np.int64(23), np.int64(25)}), frozenset({34, 37, 41, 10, 15, 18, 21, 23, 25}), frozenset({34, 37, 39, 41, 10, 15, 18, 21, 25}), frozenset({34, 37, 39, 41, 10, 15, 18, 20, 25}), frozenset({34, 37, 41, 10, 14, 15, 18, 20, 25}), frozenset({34, 35, 37, 41, 10, 14, 15, 18, 25}), frozenset({34, 35, 37, 41, 10, 12, 15, 18, 25}), frozenset({34, 35, 37, 41, 10, 12, 15, 18, 21})]",8,"[[np.int64(9), 21], [23, 39], [21, 20], [39, 14], [20, 35], [14, 12], [25, 21]]","[[15, 19, 17], [21, 17, 17], [21, 15, 19], [15, 21, 19], [17, 21, 17], [17, 15, 19], [15, 17, 19], [21, 17, 19]]","[{17, 26, 35}, {35}, {24}, {26}, {26}, {16}, {17}, {20}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(10), np.int64(12), np.int64(45), np.int64(22), np.int64(23), np.int64(25), np.int64(29)}), frozenset({34, 37, 40, 10, 12, 45, 22, 25, 29}), frozenset({34, 37, 40, 10, 12, 45, 16, 22, 25}), frozenset({34, 37, 40, 10, 12, 45, 22, 25, 26}), frozenset({34, 37, 10, 12, 45, 22, 23, 25, 26}), frozenset({34, 37, 10, 12, 45, 22, 23, 25, 30})]",6,"[[np.int64(23), 40], [29, 16], [16, 26], [40, 23], [26, 30]]","[[17, 19, 15], [17, 17, 21], [17, 21, 17], [21, 17, 17], [21, 19, 15], [17, 19, 23]]","[{36}, {17}, {36}, {24}, {35}, {17}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(39), np.int64(41), np.int64(10), np.int64(15), np.int64(18), np.int64(21), np.int64(25)}), frozenset({34, 37, 41, 10, 15, 18, 21, 23, 25}), frozenset({34, 37, 9, 10, 41, 15, 18, 23, 25}), frozenset({34, 36, 37, 9, 41, 10, 15, 18, 25}), frozenset({34, 36, 37, 41, 10, 14, 15, 18, 25}), frozenset({34, 37, 41, 10, 14, 15, 18, 20, 25}), frozenset({34, 37, 41, 10, 44, 15, 18, 20, 25})]",7,"[[np.int64(39), 23], [21, 9], [23, 36], [9, 14], [36, 20], [14, 44]]","[[21, 15, 19], [21, 17, 17], [15, 19, 17], [15, 17, 19], [17, 15, 19], [17, 21, 17], [15, 21, 19]]","[{24}, {35}, {17, 26, 35}, {17}, {16}, {26}, {26}]"
"[frozenset({np.int64(37), np.int64(7), np.int64(41), np.int64(45), np.int64(14), np.int64(20), np.int64(25), np.int64(28), np.int64(29)}), frozenset({32, 37, 7, 45, 14, 20, 25, 28, 29}), frozenset({32, 37, 7, 45, 14, 20, 25, 28, 30}), frozenset({34, 37, 7, 45, 14, 20, 25, 28, 30}), frozenset({34, 37, 7, 45, 14, 20, 25, 26, 28})]",5,"[[np.int64(41), 32], [29, 30], [32, 34], [30, 26]]","[[15, 19, 17], [17, 19, 15], [17, 17, 23], [15, 19, 23], [21, 19, 15]]","[{26}, {36}, {13}, {13}, {35}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(41), np.int64(10), np.int64(14), np.int64(15), np.int64(18), np.int64(25), np.int64(31)}), frozenset({34, 37, 41, 10, 14, 15, 18, 20, 25}), frozenset({34, 37, 41, 10, 44, 15, 18, 20, 25}), frozenset({34, 37, 41, 10, 44, 15, 17, 18, 25}), frozenset({34, 37, 41, 10, 15, 17, 18, 25, 28}), frozenset({34, 37, 41, 10, 12, 15, 18, 25, 28}), frozenset({34, 35, 37, 41, 10, 12, 15, 18, 25}), frozenset({34, 35, 37, 41, 10, 12, 15, 18, 21})]",8,"[[np.int64(31), 20], [14, 44], [20, 17], [44, 28], [17, 12], [28, 35], [25, 21]]","[[17, 15, 19], [17, 21, 17], [15, 21, 19], [21, 15, 19], [21, 17, 17], [15, 19, 17], [15, 17, 19], [21, 17, 19]]","[{16}, {26}, {26}, {24}, {35}, {17, 26, 35}, {17}, {20}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(41), np.int64(10), np.int64(12), np.int64(15), np.int64(18), np.int64(21), np.int64(28)}), frozenset({34, 35, 37, 41, 10, 12, 15, 18, 21}), frozenset({34, 35, 37, 41, 10, 12, 15, 18, 25}), frozenset({34, 35, 37, 41, 10, 11, 15, 18, 25}), frozenset({34, 37, 41, 10, 11, 15, 18, 20, 25}), frozenset({34, 37, 41, 10, 44, 15, 18, 20, 25}), frozenset({34, 37, 41, 10, 44, 15, 17, 18, 25}), frozenset({34, 37, 41, 10, 15, 17, 18, 25, 28}), frozenset({34, 37, 41, 10, 15, 18, 25, 28, 29})]",9,"[[np.int64(28), 35], [21, 25], [12, 11], [35, 20], [11, 44], [20, 17], [44, 28], [17, 29]]","[[21, 19, 17], [21, 17, 19], [15, 17, 19], [17, 15, 19], [17, 21, 17], [15, 21, 19], [21, 15, 19], [21, 17, 17], [15, 19, 17]]","[{35, 20, 30}, {20}, {17}, {16}, {26}, {26}, {24}, {35}, {26}]"
"[frozenset({np.int64(35), np.int64(39), np.int64(7), np.int64(10), np.int64(42), np.int64(18), np.int64(20), np.int64(23), np.int64(26)}), frozenset({39, 7, 10, 42, 18, 20, 23, 26, 30}), frozenset({37, 7, 39, 10, 42, 18, 20, 23, 30}), frozenset({37, 39, 7, 42, 17, 18, 20, 23, 30}), frozenset({37, 39, 7, 42, 17, 18, 23, 24, 30})]",5,"[[np.int64(35), 30], [26, 37], [10, 17], [20, 24]]","[[17, 19, 23], [25, 19, 17], [15, 19, 19], [25, 17, 19], [17, 23, 19]]","[{17}, {29}, {17, 26, 29}, {29}, {26}]"
"[frozenset({np.int64(34), np.int64(35), np.int64(37), np.int64(40), np.int64(10), np.int64(46), np.int64(15), np.int64(14), np.int64(25)}), frozenset({34, 37, 40, 10, 46, 15, 14, 17, 25}), frozenset({34, 37, 40, 10, 46, 15, 14, 20, 25}), frozenset({32, 34, 37, 40, 10, 14, 15, 20, 25}), frozenset({32, 34, 37, 40, 10, 14, 15, 25, 29}), frozenset({32, 34, 37, 40, 10, 14, 15, 17, 25})]",6,"[[np.int64(35), 17], [17, 20], [46, 32], [20, 29], [29, 17]]","[[17, 15, 19], [21, 15, 19], [17, 23, 19], [19, 23, 17], [19, 15, 21], [19, 15, 17]]","[{16}, {24}, {26}, {36}, {16}, {24}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(9), np.int64(10), np.int64(45), np.int64(19), np.int64(22), np.int64(25), np.int64(31)}), frozenset({34, 37, 9, 10, 45, 19, 20, 22, 25}), frozenset({34, 37, 9, 10, 45, 19, 22, 25, 30}), frozenset({34, 37, 10, 11, 45, 19, 22, 25, 30}), frozenset({34, 37, 10, 11, 45, 19, 21, 22, 25}), frozenset({34, 37, 10, 11, 45, 19, 20, 22, 25})]",6,"[[np.int64(31), 20], [20, 30], [9, 11], [30, 21], [21, 20]]","[[21, 19, 15], [17, 19, 15], [17, 19, 23], [19, 17, 23], [19, 17, 15], [19, 21, 15]]","[{35}, {36}, {17}, {16}, {35}, {36}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(37), np.int64(40), np.int64(10), np.int64(14), np.int64(15), np.int64(17), np.int64(25)}), frozenset({32, 34, 37, 40, 10, 14, 15, 25, 29}), frozenset({32, 34, 37, 40, 10, 14, 15, 20, 25}), frozenset({34, 37, 40, 10, 42, 14, 15, 20, 25}), frozenset({34, 37, 40, 10, 42, 14, 15, 25, 31}), frozenset({34, 37, 40, 10, 42, 14, 15, 21, 25})]",6,"[[np.int64(17), 29], [29, 20], [32, 42], [20, 31], [31, 21]]","[[19, 15, 17], [19, 15, 21], [19, 23, 17], [17, 23, 19], [17, 15, 19], [21, 15, 19]]","[{24}, {16}, {36}, {26}, {16}, {24}]"
"[frozenset({np.int64(37), np.int64(39), np.int64(9), np.int64(42), np.int64(17), np.int64(18), np.int64(23), np.int64(24), np.int64(30)}), frozenset({37, 39, 9, 42, 17, 18, 20, 23, 30}), frozenset({37, 39, 9, 10, 42, 18, 20, 23, 30}), frozenset({39, 9, 10, 42, 18, 20, 23, 26, 30}), frozenset({35, 39, 9, 10, 42, 18, 20, 23, 26})]",5,"[[np.int64(24), 20], [17, 10], [37, 26], [30, 35]]","[[17, 23, 19], [25, 17, 19], [15, 19, 19], [25, 19, 17], [17, 19, 23]]","[{26}, {29}, {17, 26, 29}, {29}, {17}]"
"[frozenset({np.int64(34), np.int64(39), np.int64(41), np.int64(10), np.int64(45), np.int64(14), np.int64(15), np.int64(20), np.int64(31)}), frozenset({32, 34, 39, 10, 45, 14, 15, 20, 31}), frozenset({32, 34, 39, 10, 45, 14, 15, 25, 31}), frozenset({32, 34, 10, 45, 14, 15, 19, 25, 31}), frozenset({34, 36, 10, 45, 14, 15, 19, 25, 31})]",5,"[[np.int64(41), 32], [20, 25], [39, 19], [32, 36]]","[[17, 21, 19], [19, 21, 17], [19, 15, 17], [19, 17, 15], [17, 17, 21]]","[{21}, {30}, {24}, {35}, {16}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(40), np.int64(10), np.int64(45), np.int64(14), np.int64(15), np.int64(20), np.int64(31)}), frozenset({34, 40, 10, 45, 46, 15, 14, 20, 31}), frozenset({34, 40, 10, 45, 14, 46, 15, 25, 31}), frozenset({34, 40, 10, 45, 14, 15, 21, 25, 31}), frozenset({34, 10, 45, 14, 15, 21, 25, 28, 31}), frozenset({34, 10, 42, 45, 14, 15, 25, 28, 31})]",6,"[[np.int64(32), 46], [20, 25], [46, 21], [40, 28], [21, 42]]","[[19, 21, 17], [17, 21, 19], [17, 15, 19], [19, 15, 17], [19, 17, 15], [17, 17, 21]]","[{30}, {21}, {16}, {24}, {35}, {16}]"
"[frozenset({np.int64(37), np.int64(39), np.int64(10), np.int64(12), np.int64(45), np.int64(46), np.int64(18), np.int64(21), np.int64(29)}), frozenset({37, 10, 12, 45, 46, 18, 21, 28, 29}), frozenset({37, 10, 12, 45, 46, 18, 25, 28, 29}), frozenset({37, 10, 12, 45, 18, 25, 27, 28, 29}), frozenset({37, 40, 10, 12, 45, 18, 25, 27, 29})]",5,"[[np.int64(39), 28], [21, 25], [46, 27], [28, 40]]","[[21, 17, 19], [21, 19, 17], [15, 19, 17], [17, 19, 15], [17, 17, 21]]","[{20}, {30}, {26}, {36}, {17}]"
"[frozenset({np.int64(35), np.int64(39), np.int64(9), np.int64(10), np.int64(42), np.int64(18), np.int64(20), np.int64(23), np.int64(26)}), frozenset({39, 9, 10, 42, 18, 20, 23, 26, 30}), frozenset({37, 39, 9, 10, 42, 18, 20, 23, 30}), frozenset({37, 39, 9, 42, 17, 18, 20, 23, 30}), frozenset({37, 39, 9, 42, 17, 18, 23, 24, 30})]",5,"[[np.int64(35), 30], [26, 37], [10, 17], [20, 24]]","[[17, 19, 23], [25, 19, 17], [15, 19, 19], [25, 17, 19], [17, 23, 19]]","[{17}, {29}, {17, 26, 29}, {29}, {26}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(10), np.int64(12), np.int64(45), np.int64(15), np.int64(22), np.int64(25), np.int64(30)}), frozenset({34, 37, 10, 11, 45, 15, 22, 25, 30}), frozenset({34, 37, 10, 11, 45, 15, 20, 22, 25}), frozenset({34, 37, 10, 44, 45, 15, 20, 22, 25}), frozenset({34, 37, 10, 44, 45, 15, 22, 25, 31}), frozenset({34, 37, 10, 45, 15, 22, 23, 25, 31}), frozenset({34, 37, 10, 45, 15, 16, 22, 23, 25}), frozenset({34, 37, 10, 45, 15, 16, 22, 23, 30}), frozenset({34, 37, 10, 45, 15, 17, 22, 23, 30})]",9,"[[np.int64(12), 11], [30, 20], [11, 44], [20, 31], [44, 23], [31, 16], [25, 30], [16, 17]]","[[17, 17, 21], [19, 15, 21], [19, 21, 15], [17, 21, 17], [19, 15, 17], [19, 17, 15], [17, 19, 15], [17, 19, 21], [19, 17, 21]]","[{17}, {16}, {36}, {36}, {24}, {35}, {36}, {21}, {20}]"
"[frozenset({np.int64(37), np.int64(10), np.int64(12), np.int64(45), np.int64(46), np.int64(18), np.int64(21), np.int64(28), np.int64(29)}), frozenset({37, 39, 10, 12, 45, 46, 18, 21, 29}), frozenset({37, 39, 10, 12, 45, 46, 18, 25, 29}), frozenset({37, 10, 12, 45, 46, 18, 20, 25, 29}), frozenset({37, 10, 12, 45, 18, 20, 25, 27, 29}), frozenset({37, 40, 10, 12, 45, 18, 25, 27, 29})]",6,"[[np.int64(28), 39], [21, 25], [39, 20], [46, 27], [20, 40]]","[[21, 19, 17], [21, 17, 19], [15, 17, 19], [15, 19, 17], [17, 19, 15], [17, 17, 21]]","[{30}, {20}, {17}, {26}, {36}, {17}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(7), np.int64(13), np.int64(45), np.int64(15), np.int64(22), np.int64(23), np.int64(25)}), frozenset({34, 37, 7, 13, 45, 15, 22, 23, 30}), frozenset({34, 37, 45, 13, 15, 17, 22, 23, 30}), frozenset({34, 37, 13, 45, 15, 17, 22, 23, 25}), frozenset({34, 37, 44, 45, 13, 15, 17, 22, 25}), frozenset({34, 37, 7, 44, 45, 13, 15, 22, 25})]",6,"[[np.int64(25), 30], [7, 17], [30, 25], [23, 44], [17, 7]]","[[17, 19, 15], [17, 19, 21], [19, 17, 21], [19, 17, 15], [19, 15, 17], [17, 21, 17]]","[{36}, {21}, {20}, {35}, {24}, {36}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(10), np.int64(45), np.int64(14), np.int64(18), np.int64(19), np.int64(25), np.int64(27)}), frozenset({34, 37, 10, 45, 14, 18, 19, 25, 30}), frozenset({34, 37, 9, 10, 45, 18, 19, 25, 30}), frozenset({34, 37, 9, 10, 45, 18, 19, 21, 25}), frozenset({34, 37, 41, 10, 45, 18, 19, 21, 25}), frozenset({34, 37, 41, 10, 45, 16, 18, 19, 25}), frozenset({32, 34, 37, 10, 45, 16, 18, 19, 25}), frozenset({32, 34, 37, 10, 45, 16, 18, 19, 30})]",8,"[[np.int64(27), 30], [14, 9], [30, 21], [9, 41], [21, 16], [41, 32], [25, 30]]","[[19, 17, 15], [17, 17, 21], [15, 19, 21], [21, 19, 15], [21, 17, 17], [15, 19, 17], [17, 19, 15], [17, 19, 21]]","[{16, 35, 36}, {16}, {17}, {35}, {35}, {26}, {36}, {21}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(7), np.int64(10), np.int64(45), np.int64(15), np.int64(22), np.int64(28), np.int64(30)}), frozenset({34, 37, 10, 45, 15, 17, 22, 28, 30}), frozenset({34, 37, 10, 45, 15, 17, 22, 25, 28}), frozenset({34, 37, 10, 44, 45, 15, 17, 22, 25}), frozenset({34, 37, 10, 44, 45, 15, 20, 22, 25}), frozenset({34, 37, 10, 11, 45, 15, 20, 22, 25}), frozenset({34, 35, 37, 10, 11, 45, 15, 22, 25}), frozenset({34, 35, 37, 9, 10, 45, 15, 22, 25}), frozenset({34, 37, 9, 10, 45, 15, 20, 22, 25})]",9,"[[np.int64(7), 17], [30, 25], [28, 44], [17, 20], [44, 11], [20, 35], [11, 9], [35, 20]]","[[17, 19, 21], [19, 17, 21], [19, 17, 15], [19, 15, 17], [17, 21, 17], [19, 21, 15], [19, 15, 21], [17, 17, 21], [17, 19, 15]]","[{17, 20, 21}, {20}, {35}, {24}, {36}, {36}, {16}, {17}, {36}]"
"[frozenset({np.int64(34), np.int64(10), np.int64(44), np.int64(45), np.int64(14), np.int64(15), np.int64(46), np.int64(20), np.int64(31)}), frozenset({32, 34, 10, 44, 45, 14, 15, 20, 31}), frozenset({32, 34, 10, 44, 45, 14, 15, 25, 31}), frozenset({32, 34, 10, 45, 14, 15, 19, 25, 31}), frozenset({34, 36, 10, 45, 14, 15, 19, 25, 31})]",5,"[[np.int64(46), 32], [20, 25], [44, 19], [32, 36]]","[[17, 21, 19], [19, 21, 17], [19, 15, 17], [19, 17, 15], [17, 17, 21]]","[{21}, {30}, {24}, {35}, {16}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(41), np.int64(10), np.int64(15), np.int64(17), np.int64(18), np.int64(25), np.int64(28)}), frozenset({34, 37, 41, 10, 44, 15, 17, 18, 25}), frozenset({34, 37, 41, 10, 44, 15, 18, 20, 25}), frozenset({34, 37, 41, 10, 14, 15, 18, 20, 25}), frozenset({34, 37, 41, 10, 14, 15, 18, 25, 31}), frozenset({34, 37, 41, 10, 12, 15, 18, 25, 31}), frozenset({34, 37, 41, 10, 12, 15, 18, 24, 25}), frozenset({34, 37, 41, 10, 12, 15, 18, 21, 24}), frozenset({34, 35, 37, 41, 10, 12, 15, 18, 21})]",9,"[[np.int64(28), 44], [17, 20], [44, 14], [20, 31], [14, 12], [31, 24], [25, 21], [24, 35]]","[[21, 17, 17], [21, 15, 19], [15, 21, 19], [17, 21, 17], [17, 15, 19], [15, 17, 19], [15, 19, 17], [21, 19, 17], [21, 17, 19]]","[{35}, {24}, {26}, {26}, {16}, {17}, {26}, {30}, {20}]"
"[frozenset({np.int64(34), np.int64(40), np.int64(10), np.int64(11), np.int64(46), np.int64(15), np.int64(18), np.int64(20), np.int64(31)}), frozenset({34, 40, 10, 11, 15, 18, 20, 27, 31}), frozenset({34, 40, 10, 11, 15, 18, 25, 27, 31}), frozenset({34, 35, 40, 10, 11, 15, 18, 25, 31}), frozenset({34, 35, 40, 10, 12, 15, 18, 25, 31}), frozenset({34, 40, 10, 12, 15, 18, 22, 25, 31})]",6,"[[np.int64(46), 27], [20, 25], [27, 35], [11, 12], [35, 22]]","[[17, 21, 19], [19, 21, 17], [19, 15, 17], [17, 15, 19], [15, 17, 19], [21, 17, 17]]","[{21}, {30}, {24}, {16}, {17}, {24}]"
"[frozenset({np.int64(37), np.int64(41), np.int64(10), np.int64(12), np.int64(45), np.int64(44), np.int64(18), np.int64(21), np.int64(29)}), frozenset({37, 41, 10, 12, 45, 18, 21, 28, 29}), frozenset({37, 41, 10, 12, 45, 18, 25, 28, 29}), frozenset({37, 10, 12, 45, 18, 25, 27, 28, 29}), frozenset({37, 40, 10, 12, 45, 18, 25, 27, 29})]",5,"[[np.int64(44), 28], [21, 25], [41, 27], [28, 40]]","[[21, 17, 19], [21, 19, 17], [15, 19, 17], [17, 19, 15], [17, 17, 21]]","[{20}, {30}, {26}, {36}, {17}]"
"[frozenset({np.int64(37), np.int64(41), np.int64(10), np.int64(12), np.int64(45), np.int64(18), np.int64(21), np.int64(28), np.int64(29)}), frozenset({37, 41, 10, 12, 45, 44, 18, 21, 29}), frozenset({37, 41, 10, 12, 44, 45, 18, 25, 29}), frozenset({37, 41, 10, 12, 45, 18, 20, 25, 29}), frozenset({37, 10, 12, 45, 18, 20, 25, 27, 29}), frozenset({37, 40, 10, 12, 45, 18, 25, 27, 29})]",6,"[[np.int64(28), 44], [21, 25], [44, 20], [41, 27], [20, 40]]","[[21, 19, 17], [21, 17, 19], [15, 17, 19], [15, 19, 17], [17, 19, 15], [17, 17, 21]]","[{30}, {20}, {17}, {26}, {36}, {17}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(40), np.int64(10), np.int64(46), np.int64(15), np.int64(18), np.int64(21), np.int64(25)}), frozenset({34, 37, 40, 9, 10, 15, 18, 21, 25}), frozenset({34, 35, 37, 40, 9, 10, 15, 18, 25}), frozenset({34, 35, 37, 40, 10, 11, 15, 18, 25}), frozenset({32, 34, 37, 40, 10, 11, 15, 18, 25}), frozenset({32, 34, 37, 40, 10, 15, 18, 20, 25}), frozenset({34, 37, 40, 10, 42, 15, 18, 20, 25})]",7,"[[np.int64(46), 9], [21, 35], [9, 11], [35, 32], [11, 20], [32, 42]]","[[21, 15, 19], [21, 17, 17], [15, 17, 19], [17, 15, 19], [19, 15, 17], [17, 21, 17], [15, 21, 19]]","[{24}, {24}, {17}, {16}, {16, 24, 36}, {36}, {26}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(41), np.int64(11), np.int64(13), np.int64(15), np.int64(21), np.int64(23), np.int64(25)}), frozenset({32, 34, 41, 11, 44, 13, 15, 21, 25}), frozenset({32, 34, 41, 11, 44, 15, 20, 21, 25}), frozenset({32, 34, 41, 10, 11, 15, 20, 21, 25}), frozenset({32, 34, 41, 10, 11, 15, 21, 25, 30})]",5,"[[np.int64(23), 44], [13, 20], [44, 10], [20, 30]]","[[19, 17, 15], [19, 15, 17], [17, 23, 17], [19, 23, 15], [19, 15, 21]]","[{35}, {24}, {31}, {31}, {16}]"
"[frozenset({np.int64(34), np.int64(35), np.int64(37), np.int64(9), np.int64(10), np.int64(45), np.int64(15), np.int64(22), np.int64(25)}), frozenset({34, 35, 37, 10, 11, 45, 15, 22, 25}), frozenset({34, 37, 10, 11, 45, 15, 20, 22, 25}), frozenset({34, 37, 10, 44, 45, 15, 20, 22, 25}), frozenset({34, 37, 10, 44, 45, 15, 22, 25, 31}), frozenset({34, 37, 10, 45, 15, 22, 23, 25, 31}), frozenset({34, 37, 10, 45, 15, 16, 22, 23, 25}), frozenset({34, 37, 10, 45, 15, 16, 22, 23, 30}), frozenset({34, 37, 10, 45, 15, 17, 22, 23, 30})]",9,"[[np.int64(9), 11], [35, 20], [11, 44], [20, 31], [44, 23], [31, 16], [25, 30], [16, 17]]","[[17, 17, 21], [19, 15, 21], [19, 21, 15], [17, 21, 17], [19, 15, 17], [19, 17, 15], [17, 19, 15], [17, 19, 21], [19, 17, 21]]","[{17}, {16}, {36}, {36}, {24}, {35}, {36}, {21}, {20}]"
"[frozenset({np.int64(34), np.int64(40), np.int64(10), np.int64(12), np.int64(15), np.int64(18), np.int64(25), np.int64(30), np.int64(31)}), frozenset({34, 40, 10, 14, 15, 18, 25, 30, 31}), frozenset({34, 40, 10, 14, 15, 18, 22, 25, 31}), frozenset({34, 40, 10, 14, 15, 18, 20, 22, 31}), frozenset({34, 40, 10, 46, 14, 15, 18, 20, 31})]",5,"[[np.int64(12), 14], [30, 22], [25, 20], [22, 46]]","[[15, 17, 19], [17, 15, 19], [19, 15, 17], [19, 21, 17], [17, 21, 19]]","[{17}, {16}, {24}, {30}, {21}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(10), np.int64(45), np.int64(18), np.int64(19), np.int64(21), np.int64(22), np.int64(25)}), frozenset({34, 37, 10, 45, 18, 19, 22, 25, 29}), frozenset({34, 37, 41, 10, 45, 18, 19, 25, 29}), frozenset({34, 37, 41, 10, 45, 18, 19, 21, 25}), frozenset({34, 37, 9, 10, 45, 18, 19, 21, 25}), frozenset({34, 37, 9, 10, 45, 18, 19, 25, 30}), frozenset({34, 37, 10, 45, 14, 18, 19, 25, 30})]",7,"[[np.int64(21), 29], [22, 41], [29, 21], [41, 9], [21, 30], [9, 14]]","[[19, 17, 15], [17, 19, 15], [15, 19, 17], [21, 17, 17], [21, 19, 15], [15, 19, 21], [17, 17, 21]]","[{35}, {36}, {26}, {35}, {35}, {17}, {16}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(10), np.int64(45), np.int64(13), np.int64(16), np.int64(19), np.int64(22), np.int64(25)}), frozenset({34, 37, 10, 11, 13, 45, 19, 22, 25}), frozenset({34, 37, 10, 11, 45, 19, 20, 22, 25}), frozenset({34, 37, 10, 11, 45, 19, 22, 25, 30}), frozenset({34, 37, 9, 10, 45, 19, 22, 25, 30}), frozenset({34, 37, 9, 10, 45, 19, 22, 25, 31})]",6,"[[np.int64(16), 11], [13, 20], [20, 30], [11, 9], [30, 31]]","[[17, 19, 15], [19, 17, 15], [19, 21, 15], [19, 17, 23], [17, 19, 23], [21, 19, 15]]","[{36}, {35}, {36}, {16}, {17}, {35}]"
